2021-07-11,Braves,• Ronald Acuna Jr.,placed on 60-day IL with torn ACL in right knee
2021-07-16,Giants,• Evan Longoria,transferred to 60-day IL with sprained left shoulder
2021-07-16,Reds,• Alex Blandino,transferred to 60-day IL with fractured right hand
2021-07-20,Marlins,• Jose Devers,transferred to 60-day IL with right shoulder impingement
2021-07-24,Twins,• Kyle Garlick,transferred to 60-day IL with sports hernia
2021-07-25,Yankees,• Tim Locastro,transferred to 60-day IL with torn ACL in right knee
2021-07-28,Marlins,• Garrett Cooper,transferred to 60-day IL with sprained left elbow
2021-07-30,Phillies,• Matt Joyce,transferred to 60-day IL with strained lower back
2021-08-04,Angels,• Anthony Rendon,transferred to 60-day IL with surgery on right hip
2021-08-05,Rangers,• Willie Calhoun,transferred to 60-day IL with fractured ulna in left forearm
2021-08-16,Yankees,• Clint Frazier,transferred to 60-day IL with vertigo
2021-08-18,Rockies,• Chris Owings,transferred to 60-day IL with mallet finger injury in left thumb
2021-08-18,Tigers,• Jake Rogers,transferred to 60-day IL with strained pronator in right arm
2021-08-22,Brewers,• Daniel Vogelbach,transferred to 60-day IL with strained left hamstring
2021-08-23,Yankees,• Miguel Andujar,transferred to 60-day IL with sprained left wrist
2021-08-28,Mariners,• Shed Long Jr.,transferred to 60-day IL with stress reaction in right shin
2021-09-01,Dodgers,• Luke Raley,placed on 60-day IL with undisclosed injury
2021-09-01,Dodgers,• Sheldon Neuse,placed on 60-day IL
2021-09-14,Cubs,• Michael Hermosillo,transferred to 60-day IL with strained left forearm
2021-09-14,Orioles,• Jorge Mateo,placed on 60-day IL with right lumbar inflammation
2021-09-14,Rangers,• Eli White,transferred to 60-day IL with strained right elbow / recovering from surgery on right elbow
2021-09-17,Marlins,• Brian Anderson,transferred to 60-day IL with left shoulder subluxation / surgery on left shoulder
2021-09-21,Diamondbacks,• Seth Beer,transferred to 60-day IL with dislocated left shoulder
2021-09-21,Orioles,• DJ Stewart,placed on 60-day IL with osteochondral defect in right knee
2021-09-23,Angels,• Justin Upton,transferred to 60-day IL with right lumbar strain
2021-09-24,Rockies,• Connor Joe,transferred to 60-day IL with strained right hamstring
2021-10-01,Angels,• Jo Adell,transferred to 60-day IL with strained left abdominal
2021-10-01,Marlins,• Jon Berti,transferred to 60-day IL with concussion
2021-10-01,Padres,• Austin Nola,transferred to 60-day IL with strained left thumb
2021-10-03,Cubs,• Alfonso Rivas,transferred to 60-day IL with tendon injury in right middle finger
2021-10-03,Marlins,• Jesus Aguilar,transferred to 60-day IL with left knee inflammation
2021-10-03,Yankees,• Luke Voit,transferred to 60-day IL with left knee inflammation (out for season)
2022-03-19,Cubs,• David Bote,placed on 60-day IL recovering from surgery on left shoulder
2022-03-21,Nationals,• Carter Kieboom,placed on 60-day IL with strained flexor mass in right forearm
2022-04-06,Tigers,• Jake Rogers,placed on 60-day IL with sprained right elbow
2022-04-07,Padres,• Fernando Tatis Jr.,placed on 60-day IL with fractured left wrist
2022-04-07,Pirates,• Greg Allen,placed on 60-day IL with strained left hamstring
2022-04-07,Reds,• Max Schrock,placed on 60-day IL with strained left calf
2022-04-07,Phillies,• Rafael Marchan,placed on 60-day IL with strained left hamstring
2022-04-20,Astros,• Taylor Jones,transferred to 60-day IL with discomfort in lower back
2022-04-21,Nationals,• Ehire Adrianza,transferred to 60-day IL with strained left quadriceps
2022-04-22,Giants,• Steven Duggar,placed on 60-day IL with strained left oblique
2022-04-28,Mariners,• Evan White,transferred to 60-day IL with surgery to repair sports hernia
2022-05-14,Twins,• Miguel Sano,transferred to 60-day IL with surgery on left knee to repair torn meniscus
2022-05-17,Angels,• David Fletcher,transferred to 60-day IL with surgery on left groin / hip
2022-05-22,Yankees,• Ben Rortvedt,transferred to 60-day IL with surgery on left knee
2022-05-23,Pirates,• Kevin Newman,transferred to 60-day IL with strained left groin
2022-05-23,Reds,• Donovan Solano,transferred to 60-day IL with strained left hamstring
2022-06-01,Braves,• Manny Pina,transferred to 60-day IL with surgery on left wrist
2022-06-03,Dodgers,• Kevin Pillar,transferred to 60-day IL with fractured left shoulder
2022-06-05,Braves,• Eddie Rosario,"transferred to 60-day IL with blurred vision, swollen retina in right eye"
2022-06-08,Diamondbacks,• Nick Ahmed,placed on 60-day IL with right shoulder inflammation
2022-06-11,Twins,• Royce Lewis,transferred to 60-day IL with surgery on right knee to repair partially torn ACL
2022-06-13,Reds,• Jake Fraley,transferred to 60-day IL with right knee inflammation
2022-06-14,Braves,• Ozzie Albies,placed on 60-day IL with fractured left foot
2022-06-14,Phillies,• Jean Segura,transferred to 60-day IL with fractured right index finger
2022-06-15,Angels,• Anthony Rendon,transferred to 60-day IL with surgery on right wrist
2022-06-15,Astros,• Jake Meyers,transferred to 60-day IL recovering from surgery on left shoulder to repair torn labrum
2022-06-16,Mariners,• Mitch Haniger,transferred to 60-day IL with right high ankle sprain
2022-06-17,Padres,• Matt Beaty,transferred to 60-day IL with left shoulder impingement
2022-06-17,Pirates,• Canaan Smith-Njigba,placed on 60-day IL with fractured right wrist
2022-06-18,Angels,• Anthony Rendon,transferred to 60-day IL with surgery on right wrist
2022-06-21,Rangers,• Eli White,transferred to 60-day IL with fractured right wrist
2022-06-22,Dodgers,• Edwin Rios,transferred to 60-day IL with strained right hamstring
2022-06-22,Pirates,• Jake Marisnick,transferred to 60-day IL with ligament damage in left thumb
2022-06-23,Rays,• Manuel Margot,transferred to 60-day IL with sprained right knee
2022-06-23,White Sox,• Eloy Jimenez,transferred to 60-day IL with strained right hamstring
2022-06-29,Mariners,• Tom Murphy,transferred to 60-day IL with dislocated left shoulder (surgery)
2022-06-30,Cubs,• Michael Hermosillo,placed on 60-day IL with strained left quadriceps
2022-07-05,Rays,• Brandon Lowe,transferred to 60-day IL with stress reaction in lower back
2022-07-06,White Sox,• Danny Mendick,transferred to 60-day IL with torn ACL in right knee
2022-07-08,Giants,• Colton Welker,placed on 60-day IL recovering from surgery on left shoulder
2022-07-11,Rangers,• Mitch Garver,placed on 60-day IL with surgery on right forearm flexor tendon
2022-07-15,Rays,• Mike Zunino,transferred to 60-day IL with left shoulder inflammation
2022-07-16,Rays,• Kevin Kiermaier,transferred to 60-day IL with left hip inflammation
2022-07-23,Red Sox,• Enrique Hernandez,transferred to 60-day IL with strained right hip flexor
2022-07-24,Marlins,• Jazz Chisholm Jr.,transferred to 60-day IL with stress fracture in right lower back
2022-07-28,Angels,• Matt Duffy,transferred to 60-day IL with lower back spasms
2022-08-01,Reds,• Tyler Stephenson,transferred to 60-day IL with fractured right clavicle
2022-08-02,Astros,• Jason Castro,transferred to 60-day IL with discomfort in left knee
2022-08-02,Twins,• Miguel Sano,transferred to 60-day IL with left knee inflammation
2022-08-04,Royals,• Edward Olivares,transferred to 60-day IL with strained left quadriceps
2022-08-10,Braves,• Adam Duvall,transferred to 60-day IL with surgery on left wrist
2022-08-11,Reds,• Aramis Garcia,transferred to 60-day IL with fractured/sprained left middle finger
2022-08-13,Astros,• Michael Brantley,transferred to 60-day IL recovering from surgery on right shoulder
2022-08-18,Phillies,• Bryce Harper,transferred to 60-day IL with fractured left thumb
2022-08-19,Reds,• Joey Votto,placed on 60-day IL recovering from surgery on left shoulder to repair torn rotator cuff
2022-08-21,Giants,• Donovan Walton,placed on 60-day IL with shoulder inflammation
2022-08-23,Cubs,• Jason Heyward,transferred to 60-day IL with right knee inflammation
2022-08-23,Twins,• Alex Kirilloff,transferred to 60-day IL recovering from ulnar shortening osteotomy surgery on right wrist
2022-08-25,Yankees,• Harrison Bader,transferred to 60-day IL with plantar fasciitis in right foot
2022-08-25,Angels,• Jared Walsh,transferred to 60-day IL with thoracic outlet syndrome
2022-08-27,Nationals,• Yadiel Hernandez,transferred to 60-day IL with strained left calf
2022-08-27,Brewers,• Alex Jackson,placed on 60-day IL with left wrist inflammation
2022-09-01,Reds,• Mike Moustakas,transferred to 60-day IL with strained left calf
2022-09-01,Twins,• Trevor Larnach,transferred to 60-day IL with surgery on strained core muscle
2022-09-03,Twins,• Ryan Jeffers,transferred to 60-day IL with bruised/fractured right thumb
2022-09-04,Giants,• Brandon Belt,transferred to 60-day IL with right knee inflammation / surgery on right knee
2022-09-04,Tigers,• Austin Meadows,"transferred to 60-day IL with strained left, right Achilles"
2022-09-07,Red Sox,• Franchy Cordero,transferred to 60-day IL with sprained right ankle
2022-09-14,Cubs,• Rafael Ortega,placed on 60-day IL with fractured left/right ring finger
2022-09-15,Marlins,• Jorge Soler,transferred to 60-day IL with lower back spasms
2022-09-17,Angels,• Andrew Velazquez,transferred to 60-day IL with torn meniscus in right knee
2022-09-19,Rangers,• Brad Miller,transferred to 60-day IL with strained right hip
2022-09-21,Rangers,• Nick Solak,placed on 60-day IL with fractured right foot
2022-09-23,Reds,• Nick Senzel,transferred to 60-day IL with sesamoid fracture in left foot
2022-09-28,Rays,• Brandon Lowe,transferred to 60-day IL with discomfort in lower back
2022-10-02,Twins,• Sandy Leon,transferred to 60-day IL with surgery to repair meniscus in right knee
2022-10-02,Yankees,• Matt Carpenter,transferred to 60-day IL with fractured left foot
2022-10-03,Twins,• Kyle Garlick,transferred to 60-day IL with sprained left/right wrist
2022-10-05,Blue Jays,• Vinny Capra,placed on 60-day IL with surgery on left middle finger to repair tendon
2022-10-05,Dodgers,• Jacob Amaya,placed on 60-day IL with undisclosed
